path	binary
roland.ext.sd.dt.multi.timbre.part28.ccAmplitude	41DE00481210003b2f
roland.ext.sd.dt.multi.timbre.part28.ccPitchDepth	41DE00481210003b30
roland.ext.sd.dt.multi.timbre.part28.ccFilterDepth	41DE00481210003b31
roland.ext.sd.dt.multi.timbre.part28.ccAmplitudeDepth	41DE00481210003b32
roland.ext.sd.dt.multi.timbre.part28.scaleTune0	41DE00481210003b33
roland.ext.sd.dt.multi.timbre.part28.scaleTune1	41DE00481210003b34
roland.ext.sd.dt.multi.timbre.part28.scaleTune2	41DE00481210003b35
roland.ext.sd.dt.multi.timbre.part28.scaleTune3	41DE00481210003b36
roland.ext.sd.dt.multi.timbre.part28.scaleTune4	41DE00481210003b37
roland.ext.sd.dt.multi.timbre.part28.scaleTune5	41DE00481210003b38
roland.ext.sd.dt.multi.timbre.part28.scaleTune6	41DE00481210003b39
roland.ext.sd.dt.multi.timbre.part28.scaleTune7	41DE00481210003b3a
roland.ext.sd.dt.multi.timbre.part28.scaleTune8	41DE00481210003b3b
roland.ext.sd.dt.multi.timbre.part28.scaleTune9	41DE00481210003b3c
roland.ext.sd.dt.multi.timbre.part28.scaleTune10	41DE00481210003b3d
roland.ext.sd.dt.multi.timbre.part28.scaleTune11	41DE00481210003b3e
roland.ext.sd.dt.multi.timbre.part28.sdGm2Set	41DE00481210003b3f
roland.ext.sd.dt.multi.timbre.part29	41DE00481210003c
roland.ext.sd.dt.multi.timbre.part29.rxCh	41DE00481210003c00
roland.ext.sd.dt.multi.timbre.part29.rxSwitch	41DE00481210003c01
roland.ext.sd.dt.multi.timbre.part29.unknown02	41DE00481210003c02
roland.ext.sd.dt.multi.timbre.part29.rxPort	41DE00481210003c03
roland.ext.sd.dt.multi.timbre.part29.bankMsb	41DE00481210003c04
roland.ext.sd.dt.multi.timbre.part29.bankLsb	41DE00481210003c05
roland.ext.sd.dt.multi.timbre.part29.program	41DE00481210003c06
roland.ext.sd.dt.multi.timbre.part29.volume	41DE00481210003c07
roland.ext.sd.dt.multi.timbre.part29.panpot	41DE00481210003c08
roland.ext.sd.dt.multi.timbre.part29.coarseTune	41DE00481210003c09
roland.ext.sd.dt.multi.timbre.part29.fineTune	41DE00481210003c0a
roland.ext.sd.dt.multi.timbre.part29.monoPoly	41DE00481210003c0b
roland.ext.sd.dt.multi.timbre.part29.legato	41DE00481210003c0c
roland.ext.sd.dt.multi.timbre.part29.pitchRange	41DE00481210003c0d
roland.ext.sd.dt.multi.timbre.part29.portamentoSw	41DE00481210003c0e
roland.ext.sd.dt.multi.timbre.part29.portamento	41DE00481210003c0f
roland.ext.sd.dt.multi.timbre.part29.portamentoSecondByte	41DE00481210003c10
roland.ext.sd.dt.multi.timbre.part29.brightness	41DE00481210003c11
roland.ext.sd.dt.multi.timbre.part29.resonance	41DE00481210003c12
roland.ext.sd.dt.multi.timbre.part29.attackTime	41DE00481210003c13
roland.ext.sd.dt.multi.timbre.part29.releaseTime	41DE00481210003c14
roland.ext.sd.dt.multi.timbre.part29.octaveShift	41DE00481210003c15
roland.ext.sd.dt.multi.timbre.part29.veloSensitivity	41DE00481210003c16
roland.ext.sd.dt.multi.timbre.part29.keyRangeLow	41DE00481210003c17
roland.ext.sd.dt.multi.timbre.part29.keyRangeHigh	41DE00481210003c18
roland.ext.sd.dt.multi.timbre.part29.keyFadeLow	41DE00481210003c19
roland.ext.sd.dt.multi.timbre.part29.keyFadeHigh	41DE00481210003c1a
roland.ext.sd.dt.multi.timbre.part29.muteSwitch	41DE00481210003c1b
roland.ext.sd.dt.multi.timbre.part29.dry	41DE00481210003c1c
roland.ext.sd.dt.multi.timbre.part29.chorus	41DE00481210003c1d
roland.ext.sd.dt.multi.timbre.part29.reverb	41DE00481210003c1e
roland.ext.sd.dt.multi.timbre.part29.outputAssign	41DE00481210003c1f
roland.ext.sd.dt.multi.timbre.part29.mfxSlot	41DE00481210003c20
roland.ext.sd.dt.multi.timbre.part29.decayTime	41DE00481210003c21
roland.ext.sd.dt.multi.timbre.part29.vibratoRate	41DE00481210003c22
roland.ext.sd.dt.multi.timbre.part29.vibratoDepth	41DE00481210003c23
roland.ext.sd.dt.multi.timbre.part29.vibratoDelay	41DE00481210003c24
roland.ext.sd.dt.multi.timbre.part29.modDepth	41DE00481210003c25
roland.ext.sd.dt.multi.timbre.part29.patPitch	41DE00481210003c26
roland.ext.sd.dt.multi.timbre.part29.patBrightness	41DE00481210003c27
roland.ext.sd.dt.multi.timbre.part29.patAmplitude	41DE00481210003c28
roland.ext.sd.dt.multi.timbre.part29.patPitchDepth	41DE00481210003c29
roland.ext.sd.dt.multi.timbre.part29.patFilterDepth	41DE00481210003c2a
roland.ext.sd.dt.multi.timbre.part29.patAmplitudeDepth	41DE00481210003c2b
roland.ext.sd.dt.multi.timbre.part29.ccNumber	41DE00481210003c2c
roland.ext.sd.dt.multi.timbre.part29.ccPitch	41DE00481210003c2d
roland.ext.sd.dt.multi.timbre.part29.ccBrightness	41DE00481210003c2e
roland.ext.sd.dt.multi.timbre.part29.ccAmplitude	41DE00481210003c2f
roland.ext.sd.dt.multi.timbre.part29.ccPitchDepth	41DE00481210003c30
roland.ext.sd.dt.multi.timbre.part29.ccFilterDepth	41DE00481210003c31
roland.ext.sd.dt.multi.timbre.part29.ccAmplitudeDepth	41DE00481210003c32
roland.ext.sd.dt.multi.timbre.part29.scaleTune0	41DE00481210003c33
roland.ext.sd.dt.multi.timbre.part29.scaleTune1	41DE00481210003c34
roland.ext.sd.dt.multi.timbre.part29.scaleTune2	41DE00481210003c35
roland.ext.sd.dt.multi.timbre.part29.scaleTune3	41DE00481210003c36
roland.ext.sd.dt.multi.timbre.part29.scaleTune4	41DE00481210003c37
roland.ext.sd.dt.multi.timbre.part29.scaleTune5	41DE00481210003c38
roland.ext.sd.dt.multi.timbre.part29.scaleTune6	41DE00481210003c39
roland.ext.sd.dt.multi.timbre.part29.scaleTune7	41DE00481210003c3a
roland.ext.sd.dt.multi.timbre.part29.scaleTune8	41DE00481210003c3b
roland.ext.sd.dt.multi.timbre.part29.scaleTune9	41DE00481210003c3c
roland.ext.sd.dt.multi.timbre.part29.scaleTune10	41DE00481210003c3d
roland.ext.sd.dt.multi.timbre.part29.scaleTune11	41DE00481210003c3e
roland.ext.sd.dt.multi.timbre.part29.sdGm2Set	41DE00481210003c3f
roland.ext.sd.dt.multi.timbre.part30	41DE00481210003d
roland.ext.sd.dt.multi.timbre.part30.rxCh	41DE00481210003d00
roland.ext.sd.dt.multi.timbre.part30.rxSwitch	41DE00481210003d01
roland.ext.sd.dt.multi.timbre.part30.unknown02	41DE00481210003d02
roland.ext.sd.dt.multi.timbre.part30.rxPort	41DE00481210003d03
roland.ext.sd.dt.multi.timbre.part30.bankMsb	41DE00481210003d04
roland.ext.sd.dt.multi.timbre.part30.bankLsb	41DE00481210003d05
roland.ext.sd.dt.multi.timbre.part30.program	41DE00481210003d06
roland.ext.sd.dt.multi.timbre.part30.volume	41DE00481210003d07
roland.ext.sd.dt.multi.timbre.part30.panpot	41DE00481210003d08
roland.ext.sd.dt.multi.timbre.part30.coarseTune	41DE00481210003d09
roland.ext.sd.dt.multi.timbre.part30.fineTune	41DE00481210003d0a
roland.ext.sd.dt.multi.timbre.part30.monoPoly	41DE00481210003d0b
roland.ext.sd.dt.multi.timbre.part30.legato	41DE00481210003d0c
roland.ext.sd.dt.multi.timbre.part30.pitchRange	41DE00481210003d0d
roland.ext.sd.dt.multi.timbre.part30.portamentoSw	41DE00481210003d0e
roland.ext.sd.dt.multi.timbre.part30.portamento	41DE00481210003d0f
roland.ext.sd.dt.multi.timbre.part30.portamentoSecondByte	41DE00481210003d10
roland.ext.sd.dt.multi.timbre.part30.brightness	41DE00481210003d11
roland.ext.sd.dt.multi.timbre.part30.resonance	41DE00481210003d12
roland.ext.sd.dt.multi.timbre.part30.attackTime	41DE00481210003d13
roland.ext.sd.dt.multi.timbre.part30.releaseTime	41DE00481210003d14
roland.ext.sd.dt.multi.timbre.part30.octaveShift	41DE00481210003d15
roland.ext.sd.dt.multi.timbre.part30.veloSensitivity	41DE00481210003d16
roland.ext.sd.dt.multi.timbre.part30.keyRangeLow	41DE00481210003d17
roland.ext.sd.dt.multi.timbre.part30.keyRangeHigh	41DE00481210003d18
roland.ext.sd.dt.multi.timbre.part30.keyFadeLow	41DE00481210003d19
roland.ext.sd.dt.multi.timbre.part30.keyFadeHigh	41DE00481210003d1a
roland.ext.sd.dt.multi.timbre.part30.muteSwitch	41DE00481210003d1b
roland.ext.sd.dt.multi.timbre.part30.dry	41DE00481210003d1c
roland.ext.sd.dt.multi.timbre.part30.chorus	41DE00481210003d1d
roland.ext.sd.dt.multi.timbre.part30.reverb	41DE00481210003d1e
roland.ext.sd.dt.multi.timbre.part30.outputAssign	41DE00481210003d1f
roland.ext.sd.dt.multi.timbre.part30.mfxSlot	41DE00481210003d20
roland.ext.sd.dt.multi.timbre.part30.decayTime	41DE00481210003d21
roland.ext.sd.dt.multi.timbre.part30.vibratoRate	41DE00481210003d22
roland.ext.sd.dt.multi.timbre.part30.vibratoDepth	41DE00481210003d23
roland.ext.sd.dt.multi.timbre.part30.vibratoDelay	41DE00481210003d24
roland.ext.sd.dt.multi.timbre.part30.modDepth	41DE00481210003d25
roland.ext.sd.dt.multi.timbre.part30.patPitch	41DE00481210003d26
roland.ext.sd.dt.multi.timbre.part30.patBrightness	41DE00481210003d27
roland.ext.sd.dt.multi.timbre.part30.patAmplitude	41DE00481210003d28
roland.ext.sd.dt.multi.timbre.part30.patPitchDepth	41DE00481210003d29
roland.ext.sd.dt.multi.timbre.part30.patFilterDepth	41DE00481210003d2a
roland.ext.sd.dt.multi.timbre.part30.patAmplitudeDepth	41DE00481210003d2b
roland.ext.sd.dt.multi.timbre.part30.ccNumber	41DE00481210003d2c
roland.ext.sd.dt.multi.timbre.part30.ccPitch	41DE00481210003d2d
roland.ext.sd.dt.multi.timbre.part30.ccBrightness	41DE00481210003d2e
roland.ext.sd.dt.multi.timbre.part30.ccAmplitude	41DE00481210003d2f
roland.ext.sd.dt.multi.timbre.part30.ccPitchDepth	41DE00481210003d30
roland.ext.sd.dt.multi.timbre.part30.ccFilterDepth	41DE00481210003d31
roland.ext.sd.dt.multi.timbre.part30.ccAmplitudeDepth	41DE00481210003d32
roland.ext.sd.dt.multi.timbre.part30.scaleTune0	41DE00481210003d33
roland.ext.sd.dt.multi.timbre.part30.scaleTune1	41DE00481210003d34
roland.ext.sd.dt.multi.timbre.part30.scaleTune2	41DE00481210003d35
roland.ext.sd.dt.multi.timbre.part30.scaleTune3	41DE00481210003d36
roland.ext.sd.dt.multi.timbre.part30.scaleTune4	41DE00481210003d37
roland.ext.sd.dt.multi.timbre.part30.scaleTune5	41DE00481210003d38
roland.ext.sd.dt.multi.timbre.part30.scaleTune6	41DE00481210003d39
roland.ext.sd.dt.multi.timbre.part30.scaleTune7	41DE00481210003d3a
roland.ext.sd.dt.multi.timbre.part30.scaleTune8	41DE00481210003d3b
roland.ext.sd.dt.multi.timbre.part30.scaleTune9	41DE00481210003d3c
roland.ext.sd.dt.multi.timbre.part30.scaleTune10	41DE00481210003d3d
roland.ext.sd.dt.multi.timbre.part30.scaleTune11	41DE00481210003d3e
roland.ext.sd.dt.multi.timbre.part30.sdGm2Set	41DE00481210003d3f
roland.ext.sd.dt.multi.timbre.part31	41DE00481210003e
roland.ext.sd.dt.multi.timbre.part31.rxCh	41DE00481210003e00
roland.ext.sd.dt.multi.timbre.part31.rxSwitch	41DE00481210003e01
roland.ext.sd.dt.multi.timbre.part31.unknown02	41DE00481210003e02
roland.ext.sd.dt.multi.timbre.part31.rxPort	41DE00481210003e03
roland.ext.sd.dt.multi.timbre.part31.bankMsb	41DE00481210003e04
roland.ext.sd.dt.multi.timbre.part31.bankLsb	41DE00481210003e05
roland.ext.sd.dt.multi.timbre.part31.program	41DE00481210003e06
roland.ext.sd.dt.multi.timbre.part31.volume	41DE00481210003e07
roland.ext.sd.dt.multi.timbre.part31.panpot	41DE00481210003e08
roland.ext.sd.dt.multi.timbre.part31.coarseTune	41DE00481210003e09
roland.ext.sd.dt.multi.timbre.part31.fineTune	41DE00481210003e0a
roland.ext.sd.dt.multi.timbre.part31.monoPoly	41DE00481210003e0b
roland.ext.sd.dt.multi.timbre.part31.legato	41DE00481210003e0c
roland.ext.sd.dt.multi.timbre.part31.pitchRange	41DE00481210003e0d
roland.ext.sd.dt.multi.timbre.part31.portamentoSw	41DE00481210003e0e
roland.ext.sd.dt.multi.timbre.part31.portamento	41DE00481210003e0f
roland.ext.sd.dt.multi.timbre.part31.portamentoSecondByte	41DE00481210003e10
roland.ext.sd.dt.multi.timbre.part31.brightness	41DE00481210003e11
roland.ext.sd.dt.multi.timbre.part31.resonance	41DE00481210003e12
roland.ext.sd.dt.multi.timbre.part31.attackTime	41DE00481210003e13
roland.ext.sd.dt.multi.timbre.part31.releaseTime	41DE00481210003e14
roland.ext.sd.dt.multi.timbre.part31.octaveShift	41DE00481210003e15
roland.ext.sd.dt.multi.timbre.part31.veloSensitivity	41DE00481210003e16
roland.ext.sd.dt.multi.timbre.part31.keyRangeLow	41DE00481210003e17
roland.ext.sd.dt.multi.timbre.part31.keyRangeHigh	41DE00481210003e18
roland.ext.sd.dt.multi.timbre.part31.keyFadeLow	41DE00481210003e19
roland.ext.sd.dt.multi.timbre.part31.keyFadeHigh	41DE00481210003e1a
roland.ext.sd.dt.multi.timbre.part31.muteSwitch	41DE00481210003e1b
roland.ext.sd.dt.multi.timbre.part31.dry	41DE00481210003e1c
roland.ext.sd.dt.multi.timbre.part31.chorus	41DE00481210003e1d
roland.ext.sd.dt.multi.timbre.part31.reverb	41DE00481210003e1e
roland.ext.sd.dt.multi.timbre.part31.outputAssign	41DE00481210003e1f
roland.ext.sd.dt.multi.timbre.part31.mfxSlot	41DE00481210003e20
roland.ext.sd.dt.multi.timbre.part31.decayTime	41DE00481210003e21
roland.ext.sd.dt.multi.timbre.part31.vibratoRate	41DE00481210003e22
roland.ext.sd.dt.multi.timbre.part31.vibratoDepth	41DE00481210003e23
roland.ext.sd.dt.multi.timbre.part31.vibratoDelay	41DE00481210003e24
roland.ext.sd.dt.multi.timbre.part31.modDepth	41DE00481210003e25
roland.ext.sd.dt.multi.timbre.part31.patPitch	41DE00481210003e26
roland.ext.sd.dt.multi.timbre.part31.patBrightness	41DE00481210003e27
roland.ext.sd.dt.multi.timbre.part31.patAmplitude	41DE00481210003e28
roland.ext.sd.dt.multi.timbre.part31.patPitchDepth	41DE00481210003e29
roland.ext.sd.dt.multi.timbre.part31.patFilterDepth	41DE00481210003e2a
roland.ext.sd.dt.multi.timbre.part31.patAmplitudeDepth	41DE00481210003e2b
roland.ext.sd.dt.multi.timbre.part31.ccNumber	41DE00481210003e2c
roland.ext.sd.dt.multi.timbre.part31.ccPitch	41DE00481210003e2d
roland.ext.sd.dt.multi.timbre.part31.ccBrightness	41DE00481210003e2e
roland.ext.sd.dt.multi.timbre.part31.ccAmplitude	41DE00481210003e2f
roland.ext.sd.dt.multi.timbre.part31.ccPitchDepth	41DE00481210003e30
roland.ext.sd.dt.multi.timbre.part31.ccFilterDepth	41DE00481210003e31
roland.ext.sd.dt.multi.timbre.part31.ccAmplitudeDepth	41DE00481210003e32
roland.ext.sd.dt.multi.timbre.part31.scaleTune0	41DE00481210003e33
roland.ext.sd.dt.multi.timbre.part31.scaleTune1	41DE00481210003e34
roland.ext.sd.dt.multi.timbre.part31.scaleTune2	41DE00481210003e35
roland.ext.sd.dt.multi.timbre.part31.scaleTune3	41DE00481210003e36
roland.ext.sd.dt.multi.timbre.part31.scaleTune4	41DE00481210003e37
roland.ext.sd.dt.multi.timbre.part31.scaleTune5	41DE00481210003e38
roland.ext.sd.dt.multi.timbre.part31.scaleTune6	41DE00481210003e39
roland.ext.sd.dt.multi.timbre.part31.scaleTune7	41DE00481210003e3a
roland.ext.sd.dt.multi.timbre.part31.scaleTune8	41DE00481210003e3b
roland.ext.sd.dt.multi.timbre.part31.scaleTune9	41DE00481210003e3c
roland.ext.sd.dt.multi.timbre.part31.scaleTune10	41DE00481210003e3d
roland.ext.sd.dt.multi.timbre.part31.scaleTune11	41DE00481210003e3e
roland.ext.sd.dt.multi.timbre.part31.sdGm2Set	41DE00481210003e3f
roland.ext.sd.dt.multi.timbre.part32	41DE00481210003f
roland.ext.sd.dt.multi.timbre.part32.rxCh	41DE00481210003f00
roland.ext.sd.dt.multi.timbre.part32.rxSwitch	41DE00481210003f01
roland.ext.sd.dt.multi.timbre.part32.unknown02	41DE00481210003f02
roland.ext.sd.dt.multi.timbre.part32.rxPort	41DE00481210003f03
roland.ext.sd.dt.multi.timbre.part32.bankMsb	41DE00481210003f04
roland.ext.sd.dt.multi.timbre.part32.bankLsb	41DE00481210003f05
roland.ext.sd.dt.multi.timbre.part32.program	41DE00481210003f06
roland.ext.sd.dt.multi.timbre.part32.volume	41DE00481210003f07
roland.ext.sd.dt.multi.timbre.part32.panpot	41DE00481210003f08
roland.ext.sd.dt.multi.timbre.part32.coarseTune	41DE00481210003f09
roland.ext.sd.dt.multi.timbre.part32.fineTune	41DE00481210003f0a
roland.ext.sd.dt.multi.timbre.part32.monoPoly	41DE00481210003f0b
roland.ext.sd.dt.multi.timbre.part32.legato	41DE00481210003f0c
roland.ext.sd.dt.multi.timbre.part32.pitchRange	41DE00481210003f0d
roland.ext.sd.dt.multi.timbre.part32.portamentoSw	41DE00481210003f0e
roland.ext.sd.dt.multi.timbre.part32.portamento	41DE00481210003f0f
roland.ext.sd.dt.multi.timbre.part32.portamentoSecondByte	41DE00481210003f10
roland.ext.sd.dt.multi.timbre.part32.brightness	41DE00481210003f11
roland.ext.sd.dt.multi.timbre.part32.resonance	41DE00481210003f12
roland.ext.sd.dt.multi.timbre.part32.attackTime	41DE00481210003f13
roland.ext.sd.dt.multi.timbre.part32.releaseTime	41DE00481210003f14
roland.ext.sd.dt.multi.timbre.part32.octaveShift	41DE00481210003f15
roland.ext.sd.dt.multi.timbre.part32.veloSensitivity	41DE00481210003f16
roland.ext.sd.dt.multi.timbre.part32.keyRangeLow	41DE00481210003f17
roland.ext.sd.dt.multi.timbre.part32.keyRangeHigh	41DE00481210003f18
roland.ext.sd.dt.multi.timbre.part32.keyFadeLow	41DE00481210003f19
roland.ext.sd.dt.multi.timbre.part32.keyFadeHigh	41DE00481210003f1a
roland.ext.sd.dt.multi.timbre.part32.muteSwitch	41DE00481210003f1b
roland.ext.sd.dt.multi.timbre.part32.dry	41DE00481210003f1c
roland.ext.sd.dt.multi.timbre.part32.chorus	41DE00481210003f1d
roland.ext.sd.dt.multi.timbre.part32.reverb	41DE00481210003f1e
roland.ext.sd.dt.multi.timbre.part32.outputAssign	41DE00481210003f1f
roland.ext.sd.dt.multi.timbre.part32.mfxSlot	41DE00481210003f20
roland.ext.sd.dt.multi.timbre.part32.decayTime	41DE00481210003f21
roland.ext.sd.dt.multi.timbre.part32.vibratoRate	41DE00481210003f22
roland.ext.sd.dt.multi.timbre.part32.vibratoDepth	41DE00481210003f23
roland.ext.sd.dt.multi.timbre.part32.vibratoDelay	41DE00481210003f24
roland.ext.sd.dt.multi.timbre.part32.modDepth	41DE00481210003f25
roland.ext.sd.dt.multi.timbre.part32.patPitch	41DE00481210003f26
roland.ext.sd.dt.multi.timbre.part32.patBrightness	41DE00481210003f27
roland.ext.sd.dt.multi.timbre.part32.patAmplitude	41DE00481210003f28
roland.ext.sd.dt.multi.timbre.part32.patPitchDepth	41DE00481210003f29
roland.ext.sd.dt.multi.timbre.part32.patFilterDepth	41DE00481210003f2a
roland.ext.sd.dt.multi.timbre.part32.patAmplitudeDepth	41DE00481210003f2b
roland.ext.sd.dt.multi.timbre.part32.ccNumber	41DE00481210003f2c
roland.ext.sd.dt.multi.timbre.part32.ccPitch	41DE00481210003f2d
roland.ext.sd.dt.multi.timbre.part32.ccBrightness	41DE00481210003f2e
roland.ext.sd.dt.multi.timbre.part32.ccAmplitude	41DE00481210003f2f
roland.ext.sd.dt.multi.timbre.part32.ccPitchDepth	41DE00481210003f30
roland.ext.sd.dt.multi.timbre.part32.ccFilterDepth	41DE00481210003f31
roland.ext.sd.dt.multi.timbre.part32.ccAmplitudeDepth	41DE00481210003f32
roland.ext.sd.dt.multi.timbre.part32.scaleTune0	41DE00481210003f33
roland.ext.sd.dt.multi.timbre.part32.scaleTune1	41DE00481210003f34
roland.ext.sd.dt.multi.timbre.part32.scaleTune2	41DE00481210003f35
roland.ext.sd.dt.multi.timbre.part32.scaleTune3	41DE00481210003f36
roland.ext.sd.dt.multi.timbre.part32.scaleTune4	41DE00481210003f37
roland.ext.sd.dt.multi.timbre.part32.scaleTune5	41DE00481210003f38
roland.ext.sd.dt.multi.timbre.part32.scaleTune6	41DE00481210003f39
roland.ext.sd.dt.multi.timbre.part32.scaleTune7	41DE00481210003f3a
roland.ext.sd.dt.multi.timbre.part32.scaleTune8	41DE00481210003f3b
roland.ext.sd.dt.multi.timbre.part32.scaleTune9	41DE00481210003f3c
roland.ext.sd.dt.multi.timbre.part32.scaleTune10	41DE00481210003f3d
roland.ext.sd.dt.multi.timbre.part32.scaleTune11	41DE00481210003f3e
roland.ext.sd.dt.multi.timbre.part32.sdGm2Set	41DE00481210003f3f
roland.ext.sd.dt.multi.timbre.midiCh1	41DE004812100040
roland.ext.sd.dt.multi.timbre.midiCh1.rxProgram	41DE00481210004000
roland.ext.sd.dt.multi.timbre.midiCh1.rxBank	41DE00481210004001
roland.ext.sd.dt.multi.timbre.midiCh1.rxPitch	41DE00481210004002
roland.ext.sd.dt.multi.timbre.midiCh1.rxNAt	41DE00481210004003
roland.ext.sd.dt.multi.timbre.midiCh1.rxPAt	41DE00481210004004
roland.ext.sd.dt.multi.timbre.midiCh1.rxModulation	41DE00481210004005
roland.ext.sd.dt.multi.timbre.midiCh1.rxVolume	41DE00481210004006
roland.ext.sd.dt.multi.timbre.midiCh1.rxPanpot	41DE00481210004007
roland.ext.sd.dt.multi.timbre.midiCh1.rxExpression	41DE00481210004008
roland.ext.sd.dt.multi.timbre.midiCh1.rxSustain	41DE00481210004009
roland.ext.sd.dt.multi.timbre.midiCh1.phaseLock	41DE0048121000400a
roland.ext.sd.dt.multi.timbre.midiCh1.veloCurveType	41DE0048121000400b
roland.ext.sd.dt.multi.timbre.midiCh2	41DE004812100041
roland.ext.sd.dt.multi.timbre.midiCh2.rxProgram	41DE00481210004100
roland.ext.sd.dt.multi.timbre.midiCh2.rxBank	41DE00481210004101
roland.ext.sd.dt.multi.timbre.midiCh2.rxPitch	41DE00481210004102
roland.ext.sd.dt.multi.timbre.midiCh2.rxNAt	41DE00481210004103
roland.ext.sd.dt.multi.timbre.midiCh2.rxPAt	41DE00481210004104
roland.ext.sd.dt.multi.timbre.midiCh2.rxModulation	41DE00481210004105
roland.ext.sd.dt.multi.timbre.midiCh2.rxVolume	41DE00481210004106
roland.ext.sd.dt.multi.timbre.midiCh2.rxPanpot	41DE00481210004107
roland.ext.sd.dt.multi.timbre.midiCh2.rxExpression	41DE00481210004108
roland.ext.sd.dt.multi.timbre.midiCh2.rxSustain	41DE00481210004109
roland.ext.sd.dt.multi.timbre.midiCh2.phaseLock	41DE0048121000410a
roland.ext.sd.dt.multi.timbre.midiCh2.veloCurveType	41DE0048121000410b
roland.ext.sd.dt.multi.timbre.midiCh3	41DE004812100042
roland.ext.sd.dt.multi.timbre.midiCh3.rxProgram	41DE00481210004200
roland.ext.sd.dt.multi.timbre.midiCh3.rxBank	41DE00481210004201
roland.ext.sd.dt.multi.timbre.midiCh3.rxPitch	41DE00481210004202
roland.ext.sd.dt.multi.timbre.midiCh3.rxNAt	41DE00481210004203
roland.ext.sd.dt.multi.timbre.midiCh3.rxPAt	41DE00481210004204
roland.ext.sd.dt.multi.timbre.midiCh3.rxModulation	41DE00481210004205
roland.ext.sd.dt.multi.timbre.midiCh3.rxVolume	41DE00481210004206
roland.ext.sd.dt.multi.timbre.midiCh3.rxPanpot	41DE00481210004207
roland.ext.sd.dt.multi.timbre.midiCh3.rxExpression	41DE00481210004208
roland.ext.sd.dt.multi.timbre.midiCh3.rxSustain	41DE00481210004209
roland.ext.sd.dt.multi.timbre.midiCh3.phaseLock	41DE0048121000420a
roland.ext.sd.dt.multi.timbre.midiCh3.veloCurveType	41DE0048121000420b
roland.ext.sd.dt.multi.timbre.midiCh4	41DE004812100043
roland.ext.sd.dt.multi.timbre.midiCh4.rxProgram	41DE00481210004300
roland.ext.sd.dt.multi.timbre.midiCh4.rxBank	41DE00481210004301
roland.ext.sd.dt.multi.timbre.midiCh4.rxPitch	41DE00481210004302
roland.ext.sd.dt.multi.timbre.midiCh4.rxNAt	41DE00481210004303
roland.ext.sd.dt.multi.timbre.midiCh4.rxPAt	41DE00481210004304
roland.ext.sd.dt.multi.timbre.midiCh4.rxModulation	41DE00481210004305
roland.ext.sd.dt.multi.timbre.midiCh4.rxVolume	41DE00481210004306
roland.ext.sd.dt.multi.timbre.midiCh4.rxPanpot	41DE00481210004307
roland.ext.sd.dt.multi.timbre.midiCh4.rxExpression	41DE00481210004308
roland.ext.sd.dt.multi.timbre.midiCh4.rxSustain	41DE00481210004309
roland.ext.sd.dt.multi.timbre.midiCh4.phaseLock	41DE0048121000430a
roland.ext.sd.dt.multi.timbre.midiCh4.veloCurveType	41DE0048121000430b
roland.ext.sd.dt.multi.timbre.midiCh5	41DE004812100044
roland.ext.sd.dt.multi.timbre.midiCh5.rxProgram	41DE00481210004400
roland.ext.sd.dt.multi.timbre.midiCh5.rxBank	41DE00481210004401
roland.ext.sd.dt.multi.timbre.midiCh5.rxPitch	41DE00481210004402
roland.ext.sd.dt.multi.timbre.midiCh5.rxNAt	41DE00481210004403
roland.ext.sd.dt.multi.timbre.midiCh5.rxPAt	41DE00481210004404
roland.ext.sd.dt.multi.timbre.midiCh5.rxModulation	41DE00481210004405
roland.ext.sd.dt.multi.timbre.midiCh5.rxVolume	41DE00481210004406
roland.ext.sd.dt.multi.timbre.midiCh5.rxPanpot	41DE00481210004407
roland.ext.sd.dt.multi.timbre.midiCh5.rxExpression	41DE00481210004408
roland.ext.sd.dt.multi.timbre.midiCh5.rxSustain	41DE00481210004409
roland.ext.sd.dt.multi.timbre.midiCh5.phaseLock	41DE0048121000440a
roland.ext.sd.dt.multi.timbre.midiCh5.veloCurveType	41DE0048121000440b
roland.ext.sd.dt.multi.timbre.midiCh6	41DE004812100045
roland.ext.sd.dt.multi.timbre.midiCh6.rxProgram	41DE00481210004500
roland.ext.sd.dt.multi.timbre.midiCh6.rxBank	41DE00481210004501
roland.ext.sd.dt.multi.timbre.midiCh6.rxPitch	41DE00481210004502
roland.ext.sd.dt.multi.timbre.midiCh6.rxNAt	41DE00481210004503
roland.ext.sd.dt.multi.timbre.midiCh6.rxPAt	41DE00481210004504
roland.ext.sd.dt.multi.timbre.midiCh6.rxModulation	41DE00481210004505
roland.ext.sd.dt.multi.timbre.midiCh6.rxVolume	41DE00481210004506
roland.ext.sd.dt.multi.timbre.midiCh6.rxPanpot	41DE00481210004507
roland.ext.sd.dt.multi.timbre.midiCh6.rxExpression	41DE00481210004508
roland.ext.sd.dt.multi.timbre.midiCh6.rxSustain	41DE00481210004509
roland.ext.sd.dt.multi.timbre.midiCh6.phaseLock	41DE0048121000450a
roland.ext.sd.dt.multi.timbre.midiCh6.veloCurveType	41DE0048121000450b
roland.ext.sd.dt.multi.timbre.midiCh7	41DE004812100046
roland.ext.sd.dt.multi.timbre.midiCh7.rxProgram	41DE00481210004600
roland.ext.sd.dt.multi.timbre.midiCh7.rxBank	41DE00481210004601
